id,key,value,type 
981879606,power,tower,regular
981879606,source,yahoo_wms,regular
981879607,railway,switch,regular
981879607,source,yahoo_wms,regular
981879608,power,tower,regular
981879608,source,yahoo_wms,regular
981879611,power,tower,regular
981879611,source,yahoo_wms,regular
981879612,power,tower,regular
981879612,source,yahoo_wms,regular
981879614,power,tower,regular
981879614,source,yahoo_wms,regular
981879615,power,tower,regular
981879615,source,yahoo_wms,regular
981879618,power,tower,regular
981879618,source,yahoo_wms,regular
981879621,power,tower,regular
981879621,source,yahoo_wms,regular
981879632,power,tower,regular
981879632,source,yahoo_wms,regular
982065205,power,pole,regular
982065205,source,yahoo_wms,regular
982065207,power,tower,regular
982065207,source,yahoo_wms,regular
982065237,power,tower,regular
982065237,source,yahoo_wms,regular
982065253,power,tower,regular
982065253,source,yahoo_wms,regular
982065289,power,tower,regular
982065289,source,yahoo_wms,regular
982065291,power,tower,regular
982065291,source,yahoo_wms,regular
982065303,power,tower,regular
982065303,source,yahoo_wms,regular
982065334,power,tower,regular
982065334,source,yahoo_wms,regular
982065347,power,tower,regular
982065347,source,yahoo_wms,regular
982065359,power,tower,regular
982065359,source,yahoo_wms,regular
982065379,power,tower,regular
982065404,power,tower,regular
982065404,source,yahoo_wms,regular
982065437,power,tower,regular
982065437,source,yahoo_wms,regular
982065448,power,tower,regular
982065448,source,yahoo_wms,regular
982065466,power,tower,regular
982065466,source,yahoo_wms,regular
982065477,power,tower,regular
982065477,source,yahoo_wms,regular
982065481,power,tower,regular
982065481,source,yahoo_wms,regular
982065488,power,tower,regular
982065488,source,yahoo_wms,regular
982065496,power,pole,regular
982065496,source,yahoo_wms,regular
982065509,power,tower,regular
982065509,source,yahoo_wms,regular
982065522,power,tower,regular
982065522,source,yahoo_wms,regular
982065524,power,tower,regular
982065524,source,yahoo_wms,regular
982065543,power,tower,regular
982065543,source,yahoo_wms,regular
982065563,power,pole,regular
982065563,source,yahoo_wms,regular
982065567,power,tower,regular
982065567,source,yahoo_wms,regular
982065582,power,tower,regular
982065582,source,yahoo_wms,regular
982065585,power,tower,regular
982065585,source,yahoo_wms,regular
982065601,power,tower,regular
982065601,source,yahoo_wms,regular
982065618,power,tower,regular
982065618,source,yahoo_wms,regular
982065631,power,tower,regular
982065631,source,yahoo_wms,regular
982065639,power,tower,regular
982065639,source,yahoo_wms,regular
982065670,power,tower,regular
982065670,source,yahoo_wms,regular
982065702,power,tower,regular
982065702,source,yahoo_wms,regular
982065714,power,tower,regular
982065714,source,yahoo_wms,regular
982065733,power,tower,regular
982065733,source,yahoo_wms,regular
982065747,power,tower,regular
982065747,source,yahoo_wms,regular
982065805,power,tower,regular
982065805,source,yahoo_wms,regular
982065822,power,tower,regular
982065822,source,yahoo_wms,regular
982065840,power,tower,regular
982065840,source,yahoo_wms,regular
982065859,power,tower,regular
982065859,source,yahoo_wms,regular
982065889,power,tower,regular
982065889,source,yahoo_wms,regular
982065896,power,tower,regular
982065896,source,yahoo_wms,regular
982065915,power,tower,regular
982065915,source,yahoo_wms,regular
982065918,power,tower,regular
982065918,source,yahoo_wms,regular
982065952,power,tower,regular
982065952,source,yahoo_wms,regular
982065980,power,tower,regular
982065980,source,yahoo_wms,regular
982066009,power,tower,regular
982066009,source,yahoo_wms,regular
982066048,power,tower,regular
982066048,source,yahoo_wms,regular
982066051,power,pole,regular
982066051,source,yahoo_wms,regular
982066096,power,tower,regular
982066096,source,yahoo_wms,regular
982066122,power,tower,regular
982066122,source,yahoo_wms,regular
982066135,power,tower,regular
982066135,source,yahoo_wms,regular
982066161,power,pole,regular
982066161,source,yahoo_wms,regular
982066195,power,tower,regular
982066195,source,yahoo_wms,regular
982066236,power,tower,regular
982066236,source,yahoo_wms,regular
982066314,power,tower,regular
982066314,source,yahoo_wms,regular
982066322,power,tower,regular
982066322,source,yahoo_wms,regular
982066331,power,tower,regular
982066331,source,yahoo_wms,regular
982066353,power,tower,regular
982066353,source,yahoo_wms,regular
982066379,power,tower,regular
982066379,source,yahoo_wms,regular
982066395,power,tower,regular
982066395,source,yahoo_wms,regular
982066407,power,tower,regular
982066407,source,yahoo_wms,regular
982066410,power,tower,regular
982066410,source,yahoo_wms,regular
982066424,power,tower,regular
982066424,source,yahoo_wms,regular
982066451,power,tower,regular
982066451,source,yahoo_wms,regular
982066456,power,tower,regular
982066456,source,yahoo_wms,regular
982066463,power,tower,regular
982066463,source,yahoo_wms,regular
982066468,power,tower,regular
982066468,source,yahoo_wms,regular
982066485,power,tower,regular
982066485,source,yahoo_wms,regular
982066502,power,pole,regular
982066502,source,yahoo_wms,regular
982066510,power,tower,regular
982066510,source,yahoo_wms,regular
982066526,power,tower,regular
982066526,source,yahoo_wms,regular
982066547,power,tower,regular
982066547,source,yahoo_wms,regular
982066561,power,tower,regular
982066561,source,yahoo_wms,regular
1006117480,highway,turning_loop,regular
1006117489,highway,turning_loop,regular
1006117529,bus,yes,regular
1006117529,name,Union at Mid Columbia Library,regular
1006117529,public_transport,stop_position,regular
1006117594,amenity,shelter,regular
1006117601,highway,turning_loop,regular
1006126146,waterway,weir,regular
1010120643,barrier,bollard,regular
1021432167,NHD:Elevation,340,regular
1021432167,ele,363,regular
1021432167,name,Perry Monument,regular
1021432167,natural,peak,regular
1021453365,ele,367,regular
1021453365,name,Little Badger Mountain,regular
1021453365,natural,peak,regular
1021453375,ele,396,regular
1021453375,name,Dallas Hill,regular
1021453375,natural,peak,regular
1021499507,name,The Pink House,regular
1021499507,tourism,attraction,regular
1021510210,ele,524,regular
1021510210,name,Horse Heaven Pass,regular
1021510210,natural,saddle,regular
1042002306,aeroway,aerodrome,regular
1042002306,name,Coopers Landing,regular
1042002306,source,ourairports.com,regular
1042092620,aeroway,aerodrome,regular
1042092620,name,Pfister's Airport,regular
1042092620,source,ourairports.com,regular
1042092623,aeroway,aerodrome,regular
1042092623,name,Woodfield Airport,regular
1042092623,source,ourairports.com,regular
1042142409,aeroway,helipad,regular
1042142409,name,Hammer Evoc Skid Pad Heliport,regular
1042142409,source,ourairports.com,regular
1056091543,brand,Sleep Inn,regular
1056091543,wikidata,Q1075788,brand
1056091543,wikipedia,en:Choice Hotels,brand
1056091543,name,Sleep Inn,regular
1056091543,tourism,hotel,regular
1088265111,method,wind_turbine,generator
1088265111,source,wind,generator
1088265111,type,horizontal_axis,generator
1088265111,power,generator,regular
1088265111,source,bing,regular
1088265130,method,wind_turbine,generator
1088265130,source,wind,generator
1088265130,type,horizontal_axis,generator
1088265130,power,generator,regular
1088265130,source,bing,regular
1088265250,method,wind_turbine,generator
1088265250,source,wind,generator
1088265250,type,horizontal_axis,generator
1088265250,power,generator,regular
1088265250,source,bing,regular
1088265273,method,wind_turbine,generator
1088265273,source,wind,generator
1088265273,type,horizontal_axis,generator
1088265273,power,generator,regular
1088265273,source,bing,regular
1088265331,method,wind_turbine,generator
1088265331,source,wind,generator
1088265331,type,horizontal_axis,generator
1088265331,power,generator,regular
1088265331,source,bing,regular
1088265464,method,wind_turbine,generator
1088265464,source,wind,generator
1088265464,type,horizontal_axis,generator
1088265464,power,generator,regular
1088265464,source,bing,regular
1088265469,method,wind_turbine,generator
1088265469,source,wind,generator
1088265469,type,horizontal_axis,generator
1088265469,power,generator,regular
1088265469,source,bing,regular
1088265503,source,wind,generator
1088265503,power,generator,regular
1088265503,source,bing,regular
1088265584,method,wind_turbine,generator
1088265584,source,wind,generator
1088265584,type,horizontal_axis,generator
1088265584,power,generator,regular
1088265584,source,bing,regular
1088265607,method,wind_turbine,generator
1088265607,source,wind,generator
1088265607,type,horizontal_axis,generator
1088265607,power,generator,regular
1088265607,source,bing,regular
1088265622,source,wind,generator
1088265622,power,generator,regular
1088265622,source,bing,regular
1088265663,method,wind_turbine,generator
1088265663,source,wind,generator
1088265663,type,horizontal_axis,generator
1088265663,power,generator,regular
1088265663,source,bing,regular
1088265664,method,wind_turbine,generator
1088265664,source,wind,generator
1088265664,type,horizontal_axis,generator
1088265664,power,generator,regular
1088265664,source,bing,regular
1088265745,source,wind,generator
1088265745,power,generator,regular
1088265745,source,bing,regular
1088265781,method,wind_turbine,generator
1088265781,source,wind,generator
1088265781,type,horizontal_axis,generator
1088265781,power,generator,regular
1088265781,source,bing,regular
1088265800,method,wind_turbine,generator
1088265800,source,wind,generator
1088265800,type,horizontal_axis,generator
1088265800,power,generator,regular
1088265800,source,bing,regular
1088265814,source,wind,generator
1088265814,power,generator,regular
1088265814,source,bing,regular
1088265841,method,wind_turbine,generator
1088265841,source,wind,generator
1088265841,type,horizontal_axis,generator
1088265841,power,generator,regular
1088265841,source,bing,regular
1088265956,method,wind_turbine,generator
1088265956,source,wind,generator
1088265956,type,horizontal_axis,generator
1088265956,power,generator,regular
1088265956,source,bing,regular
1088265968,method,wind_turbine,generator
1088265968,source,wind,generator
1088265968,type,horizontal_axis,generator
